0.0,3.2991418844840216e-5,-0.0001896988126794636,0.000255681650369144
1.0e-5,0.00013214731006071736,-9.02991392457542e-5,0.0003545937593671889
2.0e-5,0.0002313032012765945,9.100418323955612e-6,0.00045350598422923337
3.0000000000000004e-5,0.00033045909249247165,0.00010849985964808006,0.0005524183253368632
4.0e-5,0.00042961498370834876,0.00020789918434353932,0.0006513307830731582
5.0e-5,0.0005287708749242259,0.0003072983920257529,0.0007502433578226988
6.000000000000001e-5,0.0006279267661401031,0.000406697482308634,0.0008491560499715722
7.000000000000001e-5,0.0007270826573559802,0.0005060964548045825,0.0009480688599073779
8.0e-5,0.0008262385485718573,0.0006054953091244794,0.0010469817880192351
9.0e-5,0.0009253944397877344,0.0007048940448776805,0.0011458948346977883
0.0001,0.0010245503310036114,0.0008042926616720091,0.0012448080003352137
0.00011,0.0011237062222194886,0.0009036911591137516,0.0013437212853252257
0.00012000000000000002,0.0012228621134353658,0.0010030895368076487,0.001442634690063083
0.00013000000000000002,0.001322018004651243,0.0011024877943568907,0.0015415482149455954
0.00014000000000000001,0.00142117389586712,0.0012018859313631107,0.0016404618603711293
0.00015000000000000001,0.0015203297870829973,0.0013012839474263785,0.001739375626739616
0.00016,0.0016194856782988743,0.0014006818421451934,0.001838289514452555
0.00017,0.0017186415695147515,0.001500079615116478,0.001937203523913025
0.00018,0.0018177974607306285,0.001599477265935572,0.002036117655525685
0.00019,0.0019169533519465057,0.0016988747941962257,0.0021350319096967857
0.0002,0.002016109243162383,0.001798272199490593,0.002233946286834173
0.00021,0.00211526513437826,0.0018976694814092248,0.0023328607873472954
0.00022,0.0022144210255941373,0.0019970666395410634,0.0024317754116472113
0.00023,0.0023135769168100145,0.002096463673473435,0.0025306901601465943
0.00024000000000000003,0.0024127328080258918,0.0021958605827920425,0.002629605033259741
0.00025,0.0025118886992417685,0.0022952573670809604,0.0027285200314025766
0.00026000000000000003,0.002611044590457646,0.002394654025922629,0.0028274351549926633
0.00027,0.002710200481673523,0.0024940505588978415,0.0029263504044492045
